fpr,tpr,threshold
0.7441860465116279,0.8359281437125748,0.4094055196688583
0.7441860465116279,0.8365269461077844,0.4092011265175401
0.7465116279069768,0.8365269461077844,0.40914931483428885
0.7465116279069768,0.8383233532934131,0.40883176384826153
0.7488372093023256,0.8383233532934131,0.4088144299676736
0.7488372093023256,0.8395209580838323,0.40841230884265756
0.7511627906976744,0.8395209580838323,0.4083622527402549
0.7511627906976744,0.8431137724550898,0.40678047468055933
0.7581395348837209,0.8431137724550898,0.40630630265816403
0.7581395348837209,0.8479041916167664,0.40567075702078514
0.7651162790697674,0.8479041916167664,0.40555339946535585
0.7651162790697674,0.8491017964071856,0.4053230972411144
0.7674418604651163,0.8491017964071856,0.40509257246664065
0.7674418604651163,0.8532934131736527,0.4044304311261447
0.772093023255814,0.8532934131736527,0.4038317199879783
0.772093023255814,0.8544910179640719,0.40372661633030194
0.7767441860465116,0.8544910179640719,0.40346835208243237
0.7767441860465116,0.855688622754491,0.4031942667398206
0.7790697674418605,0.855688622754491,0.40303693630949616
0.7790697674418605,0.8604790419161676,0.4017258314973471
0.7813953488372093,0.8604790419161676,0.4016089645217407
0.7813953488372093,0.8616766467065868,0.40133788107351603
0.7837209302325582,0.8616766467065868,0.40130622917128006
0.7837209302325582,0.8652694610778443,0.4002880064983436
0.786046511627907,0.8652694610778443,0.39986686935746074
0.786046511627907,0.8664670658682635,0.39950476381011474
0.7906976744186046,0.8664670658682635,0.39917624852863604
0.7906976744186046,0.8676646706586826,0.39905233361792775
0.7930232558139535,0.8676646706586826,0.3989871300963765
0.7930232558139535,0.8688622754491018,0.3987429203709077
0.7953488372093023,0.8688622754491018,0.398523646384816
0.7953488372093023,0.8694610778443114,0.3985070805369652
0.7976744186046512,0.8694610778443114,0.3983099525828065
0.7976744186046512,0.870059880239521,0.39820449085650556
0.8046511627906977,0.870059880239521,0.3979026269209065
0.8046511627906977,0.8724550898203592,0.39698378302030496
0.8069767441860465,0.8724550898203592,0.3968311024680823
0.8069767441860465,0.8748502994011976,0.39605228896361944
0.8093023255813954,0.8748502994011976,0.3959447461710774
0.8093023255813954,0.8790419161676647,0.39354567079736036
0.813953488372093,0.8790419161676647,0.3933835142913649
0.813953488372093,0.8808383233532934,0.39259912736942615
0.8162790697674419,0.8808383233532934,0.39250095400172247
0.8162790697674419,0.8838323353293414,0.39198789192782907
0.8209302325581396,0.8838323353293414,0.3917268533970746
0.8209302325581396,0.884431137724551,0.3917227930217716
0.8232558139534883,0.884431137724551,0.3914943956478659
0.8232558139534883,0.8868263473053892,0.39107096731877067
0.8255813953488372,0.8868263473053892,0.39078292856331265
0.8255813953488372,0.8874251497005988,0.3907522567807989
0.827906976744186,0.8874251497005988,0.3907314714066315
0.827906976744186,0.8904191616766467,0.39002703098913294
0.8302325581395349,0.8904191616766467,0.39000782175532495
0.8302325581395349,0.8910179640718563,0.3896572302604522
0.8348837209302326,0.8910179640718563,0.3895348561530414
0.8348837209302326,0.8916167664670659,0.38937413749276656
0.8372093023255814,0.8916167664670659,0.3893299862585836
0.8372093023255814,0.8922155688622755,0.3892121493155734
0.8395348837209302,0.8922155688622755,0.388918137379383
0.8395348837209302,0.8934131736526946,0.3886476915138629
0.8418604651162791,0.8934131736526946,0.38861145181702716
0.8418604651162791,0.8940119760479042,0.3884784041614415
0.8441860465116279,0.8940119760479042,0.3880473946325488
0.8441860465116279,0.8994011976047904,0.38691456654301754
0.8465116279069768,0.8994011976047904,0.38688452558650227
0.8465116279069768,0.9005988023952096,0.3866890004681579
0.8534883720930233,0.9005988023952096,0.3858166145664393
0.8534883720930233,0.9047904191616767,0.3843443202222116
0.8558139534883721,0.9047904191616767,0.38391538701906186
0.8558139534883721,0.9053892215568863,0.38390673984400336
0.858139534883721,0.9053892215568863,0.3835029910846363
0.858139534883721,0.9077844311377246,0.3827448897099166
0.8651162790697674,0.9077844311377246,0.3819634674754513
0.8651162790697674,0.9089820359281438,0.3816639945932892
0.8744186046511628,0.9089820359281438,0.38109906563227863
0.8744186046511628,0.911377245508982,0.380492170119662
0.8767441860465116,0.911377245508982,0.38044366610285474
0.8767441860465116,0.9179640718562875,0.3780806240858554
0.8790697674418605,0.9179640718562875,0.37782067765428146
0.8790697674418605,0.9197604790419162,0.3773768878483664
0.8813953488372093,0.9197604790419162,0.3771293078126527
0.8813953488372093,0.921556886227545,0.37646914875015286
0.8837209302325582,0.921556886227545,0.3759104180398056
0.8837209302325582,0.9221556886227545,0.37554092149530915
0.8883720930232558,0.9221556886227545,0.37527785225829985
0.8883720930232558,0.9281437125748503,0.3735524254044822
0.8906976744186047,0.9281437125748503,0.37286752582242955
0.8906976744186047,0.9305389221556887,0.3719759098361273
0.8953488372093024,0.9305389221556887,0.3717939509353551
0.8953488372093024,0.9335329341317365,0.3713528746195492
0.9,0.9335329341317365,0.3711645357708299
0.9,0.9365269461077844,0.3700302164207553
0.9023255813953488,0.9365269461077844,0.36997194536418615
0.9023255813953488,0.937125748502994,0.36984853651260685
0.9046511627906977,0.937125748502994,0.36977787637400245
0.9046511627906977,0.9377245508982036,0.3691113635455381
0.9069767441860465,0.9377245508982036,0.36903486512033906
0.9069767441860465,0.9395209580838323,0.3689832458038103
0.9093023255813953,0.9395209580838323,0.36873867428806745
0.9093023255813953,0.9407185628742515,0.3677258005810719
0.9116279069767442,0.9407185628742515,0.36738228138539963
0.9116279069767442,0.9419161676646707,0.36691519751265417
0.9162790697674419,0.9419161676646707,0.36657563999610093
0.9162790697674419,0.9437125748502994,0.36589649117886935
0.9186046511627907,0.9437125748502994,0.36575824825237774
0.9186046511627907,0.9502994011976048,0.364365462373162
0.9209302325581395,0.9502994011976048,0.3642787511504913
0.9209302325581395,0.9520958083832335,0.3634291496960513
0.9232558139534883,0.9520958083832335,0.3629493940047792
0.9232558139534883,0.9526946107784431,0.3628522160207442
0.9255813953488372,0.9526946107784431,0.36244599499152774
0.9255813953488372,0.9538922155688623,0.36225263949975994
0.9302325581395349,0.9538922155688623,0.36187775955782703
0.9302325581395349,0.9574850299401197,0.36083246195848634
0.9325581395348838,0.9574850299401197,0.36074933866445635
0.9325581395348838,0.9598802395209581,0.3598386734591558
0.9348837209302325,0.9598802395209581,0.359551673963963
0.9348837209302325,0.9604790419161676,0.3595396343332569
0.9372093023255814,0.9604790419161676,0.3590201128462221
0.9372093023255814,0.9616766467065868,0.3588034055349867
0.9418604651162791,0.9616766467065868,0.35791672171613426
0.9418604651162791,0.9622754491017964,0.3578360478704266
0.9441860465116279,0.9622754491017964,0.35780290606077897
0.9441860465116279,0.9646706586826347,0.3570150934902529
0.9488372093023256,0.9646706586826347,0.35680536493181464
0.9488372093023256,0.9652694610778443,0.35634727070937644
0.9511627906976744,0.9652694610778443,0.35630994702197005
0.9511627906976744,0.9688622754491018,0.3550608155707824
0.9534883720930233,0.9688622754491018,0.3548353651286106
0.9534883720930233,0.9694610778443113,0.3541547694170533
0.9558139534883721,0.9694610778443113,0.3540505355373306
0.9558139534883721,0.9712574850299401,0.35354000200414
0.958139534883721,0.9712574850299401,0.3533363667080947
0.958139534883721,0.9748502994011976,0.35216101079914763
0.9604651162790697,0.9748502994011976,0.35183271138028654
0.9604651162790697,0.9760479041916168,0.35167951841694517
0.9627906976744186,0.9760479041916168,0.3514055598379311
0.9627906976744186,0.9766467065868264,0.35108005004848264
0.9651162790697675,0.9766467065868264,0.3502826732562912
0.9651162790697675,0.9778443113772455,0.3495684586880538
0.9674418604651163,0.9778443113772455,0.3493392793416922
0.9674418604651163,0.9796407185628743,0.34783890678123575
0.9697674418604652,0.9796407185628743,0.3476017745705989
0.9697674418604652,0.9832335329341317,0.3448991098129464
0.9744186046511628,0.9832335329341317,0.3444250360864463
0.9744186046511628,0.9862275449101796,0.34148797785515245
0.9767441860465116,0.9862275449101796,0.34110207392393727
0.9767441860465116,0.988622754491018,0.3395439516969992
0.9790697674418605,0.988622754491018,0.3390619944646843
0.9790697674418605,0.9892215568862276,0.33892213564253754
0.9813953488372092,0.9892215568862276,0.33796501622324226
0.9813953488372092,0.9928143712574851,0.3339215465190018
0.9837209302325581,0.9928143712574851,0.3326076327397678
0.9837209302325581,0.9940119760479041,0.328078612713144
0.986046511627907,0.9940119760479041,0.32235548768935846
0.986046511627907,0.9946107784431137,0.3219992231091969
0.9906976744186047,0.9946107784431137,0.31384745485427745
0.9906976744186047,0.9952095808383233,0.31290839764428324
0.9930232558139535,0.9952095808383233,0.3110986305285358
0.9930232558139535,0.9970059880239521,0.3020822074346743
0.9976744186046511,0.9970059880239521,0.29915764772126074
0.9976744186046511,0.9988023952095808,0.29109437431070356
1.0,0.9988023952095808,0.2870424418204159
1.0,1.0,0.28357512027449727
